Season,Team,G,Date,Home,Opp,W/L,Team_pts,Opp_pts,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,Team_FT,Team_FTA,Team_FT%,Team_ORB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2019,BRK,46,2019-01-16,A,HOU,W,145,142,56,108,.519,16,36,.444,17,22,.773,16,57,29,4,3,13,25,45,105,.429,23,70,.329,29,34,.853,10,47,18,7,8,8,24
2019,BRK,47,2019-01-18,A,ORL,W,117,115,44,97,.454,19,46,.413,10,15,.667,9,41,24,5,5,11,19,47,94,.500,10,26,.385,11,14,.786,12,49,26,5,6,13,18
2019,BRK,48,2019-01-21,H,SAC,W,123,94,45,90,.500,13,35,.371,20,24,.833,12,56,25,9,4,16,15,39,93,.419,10,25,.400,6,11,.545,10,37,26,8,4,14,20
2019,BRK,49,2019-01-23,H,ORL,W,114,110,43,90,.478,10,32,.313,18,23,.783,12,45,20,7,2,16,22,38,89,.427,11,34,.324,23,28,.821,11,42,22,7,11,13,19
2019,BRK,50,2019-01-25,H,NYK,W,109,99,34,84,.405,9,33,.273,32,47,.681,18,60,19,5,2,19,21,37,87,.425,8,31,.258,17,26,.654,6,33,17,12,11,8,31
2019,BRK,51,2019-01-28,A,BOS,L,104,112,39,103,.379,13,34,.382,13,16,.813,16,48,20,10,5,17,20,45,100,.450,13,40,.325,9,10,.900,16,52,29,11,16,17,16
2019,BRK,52,2019-01-29,H,CHI,W,122,117,42,94,.447,10,35,.286,28,40,.700,7,43,25,11,2,8,21,47,94,.500,9,28,.321,14,19,.737,5,50,17,6,8,17,29
2019,BRK,53,2019-01-31,A,SAS,L,114,117,42,89,.472,11,34,.324,19,29,.655,5,46,30,5,7,14,23,40,100,.400,12,33,.364,25,29,.862,13,50,23,6,3,9,21
2019,BRK,54,2019-02-02,A,ORL,L,89,102,33,91,.363,10,38,.263,13,16,.813,8,50,23,6,2,18,11,41,94,.436,10,27,.370,10,12,.833,7,49,25,11,8,14,17
2019,BRK,55,2019-02-04,H,MIL,L,94,113,33,102,.324,5,42,.119,23,28,.821,16,56,23,5,9,13,21,43,101,.426,10,39,.256,17,25,.680,15,59,29,9,7,9,20
2019,BRK,56,2019-02-06,H,DEN,W,135,130,46,90,.511,19,34,.559,24,33,.727,5,40,36,9,5,13,22,50,99,.505,13,35,.371,17,21,.810,12,48,32,7,8,13,26
2019,BRK,57,2019-02-08,H,CHI,L,106,125,39,94,.415,13,41,.317,15,16,.938,6,33,26,9,1,11,21,46,85,.541,14,28,.500,19,24,.792,8,50,27,5,5,16,21
2019,BRK,58,2019-02-11,A,TOR,L,125,127,46,88,.523,20,41,.488,13,18,.722,5,31,33,6,3,14,18,50,92,.543,9,31,.290,18,20,.900,5,40,32,12,3,13,16
2019,BRK,59,2019-02-13,A,CLE,W,148,139,52,113,.460,18,45,.400,26,34,.765,16,60,31,4,13,18,23,54,120,.450,18,42,.429,13,18,.722,18,57,35,7,4,15,37
2019,BRK,60,2019-02-21,H,POR,L,99,113,36,92,.391,7,36,.194,20,26,.769,12,49,26,4,2,12,19,46,105,.438,7,32,.219,14,16,.875,19,60,19,7,9,13,21
2019,BRK,61,2019-02-23,A,CHO,W,117,115,40,87,.460,17,43,.395,20,26,.769,11,42,23,5,6,12,26,39,86,.453,12,35,.343,25,30,.833,12,42,15,4,5,12,23
2019,BRK,62,2019-02-25,H,SAS,W,101,85,35,81,.432,19,50,.380,12,16,.750,6,51,24,5,5,15,15,35,96,.365,4,24,.167,11,12,.917,10,47,14,6,6,11,13
2019,BRK,63,2019-02-27,H,WAS,L,116,125,39,85,.459,8,35,.229,30,39,.769,7,41,20,7,3,16,27,44,96,.458,11,37,.297,26,31,.839,17,57,34,10,4,17,30
2019,BRK,64,2019-03-01,H,CHO,L,112,123,44,86,.512,10,32,.313,14,18,.778,7,37,27,2,5,15,19,50,94,.532,9,21,.429,14,17,.824,10,40,24,6,4,13,25
2019,BRK,65,2019-03-02,A,MIA,L,88,117,31,88,.352,9,42,.214,17,22,.773,7,36,20,6,6,11,14,44,90,.489,14,34,.412,15,22,.682,11,57,36,5,9,11,19
2019,BRK,66,2019-03-04,H,DAL,W,127,88,48,85,.565,17,41,.415,14,19,.737,3,48,29,8,1,13,23,31,87,.356,12,45,.267,14,22,.636,5,36,20,4,3,13,19
2019,BRK,67,2019-03-06,H,CLE,W,113,107,43,91,.473,12,33,.364,15,26,.577,11,50,21,5,7,14,22,35,87,.402,16,38,.421,21,29,.724,11,47,23,7,3,17,22
2019,BRK,68,2019-03-09,A,ATL,W,114,112,33,86,.384,15,44,.341,33,54,.611,15,54,21,7,3,14,23,39,105,.371,8,41,.195,26,32,.813,18,57,22,7,2,10,37
2019,BRK,69,2019-03-11,H,DET,W,103,75,39,79,.494,11,31,.355,14,22,.636,5,53,21,9,4,17,18,27,97,.278,8,34,.235,13,16,.813,17,49,16,7,3,12,22
2019,BRK,70,2019-03-13,A,OKC,L,96,108,35,84,.417,13,35,.371,13,19,.684,7,43,19,7,5,16,18,41,96,.427,11,28,.393,15,19,.789,16,51,21,9,6,11,20
2019,BRK,71,2019-03-16,A,UTA,L,98,114,33,95,.347,12,36,.333,20,22,.909,8,44,20,9,5,7,24,39,91,.429,13,36,.361,23,31,.742,15,65,24,3,7,15,21
2019,BRK,72,2019-03-17,A,LAC,L,116,119,42,100,.420,14,38,.368,18,25,.720,15,51,26,6,7,14,28,42,97,.433,12,31,.387,23,28,.821,16,54,26,8,6,13,25
2019,BRK,73,2019-03-19,A,SAC,W,123,121,47,94,.500,12,35,.343,17,23,.739,11,41,28,16,4,18,19,49,95,.516,9,25,.360,14,20,.700,14,46,25,13,1,20,19
2019,BRK,74,2019-03-22,A,LAL,W,111,106,37,92,.402,16,42,.381,21,28,.750,11,47,21,8,4,13,25,37,96,.385,9,36,.250,23,32,.719,19,59,21,8,9,16,26
2019,BRK,75,2019-03-25,A,POR,L,144,148,49,103,.476,15,42,.357,31,44,.705,15,59,25,3,4,16,31,53,121,.438,14,45,.311,28,36,.778,16,55,35,9,5,3,30
2019,BRK,76,2019-03-28,A,PHI,L,110,123,40,90,.444,11,32,.344,19,29,.655,11,45,25,4,3,15,22,45,90,.500,12,25,.480,21,28,.750,9,45,27,10,3,9,23
2019,BRK,77,2019-03-30,H,BOS,W,110,96,38,83,.458,12,38,.316,22,28,.786,5,40,22,7,2,12,17,35,83,.422,8,20,.400,18,23,.783,7,39,19,8,7,15,25
2019,BRK,78,2019-04-01,H,MIL,L,121,131,39,94,.415,16,44,.364,27,34,.794,16,55,19,6,5,23,26,47,94,.500,11,34,.324,26,30,.867,6,40,28,15,7,14,26
2019,BRK,79,2019-04-03,H,TOR,L,105,115,41,86,.477,10,32,.313,13,21,.619,9,53,23,3,2,14,19,44,105,.419,15,38,.395,12,14,.857,17,52,29,9,1,7,16
2019,BRK,80,2019-04-06,A,MIL,W,133,128,48,97,.495,19,45,.422,18,23,.783,12,43,25,7,0,10,19,49,88,.557,16,34,.471,14,21,.667,6,43,28,7,4,14,18
2019,BRK,81,2019-04-07,A,IND,W,108,96,40,88,.455,11,36,.306,17,22,.773,17,52,23,7,4,15,13,41,85,.482,10,27,.370,4,7,.571,5,33,27,6,3,13,18
2019,BRK,82,2019-04-10,H,MIA,W,113,94,43,114,.377,21,58,.362,6,7,.857,20,68,29,7,3,12,13,38,98,.388,8,41,.195,10,15,.667,8,54,22,9,4,14,12
2019,CHO,1,2018-10-17,H,MIL,L,112,113,41,92,.446,16,38,.421,14,22,.636,9,41,21,8,9,11,19,42,85,.494,14,34,.412,15,20,.750,11,57,26,5,4,21,25
2019,CHO,2,2018-10-19,A,ORL,W,120,88,43,92,.467,17,38,.447,17,20,.850,12,55,32,6,4,15,17,36,94,.383,6,31,.194,10,14,.714,12,44,18,8,7,15,16
2019,CHO,3,2018-10-20,A,MIA,W,113,112,41,93,.441,16,42,.381,15,23,.652,12,40,23,6,12,11,27,41,89,.461,11,34,.324,19,27,.704,12,49,21,4,11,15,27
2019,CHO,4,2018-10-22,A,TOR,L,106,127,41,97,.423,9,28,.321,15,18,.833,14,41,21,5,5,12,14,50,87,.575,15,39,.385,12,14,.857,5,46,36,10,8,13,21
2019,CHO,5,2018-10-24,A,CHI,L,110,112,37,85,.435,10,35,.286,26,29,.897,8,36,23,5,5,6,20,37,77,.481,10,29,.345,28,35,.800,9,45,21,4,5,14,24
2019,CHO,6,2018-10-26,H,CHI,W,135,106,53,93,.570,14,32,.438,15,16,.938,11,50,30,10,10,10,18,37,85,.435,16,36,.444,16,22,.727,8,34,21,5,7,13,16
2019,CHO,7,2018-10-27,A,PHI,L,103,105,37,95,.389,9,35,.257,20,24,.833,9,48,19,3,8,9,25,35,91,.385,10,28,.357,25,30,.833,14,56,18,4,8,11,23
2019,CHO,8,2018-10-30,H,MIA,W,125,113,44,81,.543,13,28,.464,24,29,.828,8,39,27,7,5,14,26,41,87,.471,11,28,.393,20,24,.833,10,34,25,9,5,15,26
2019,CHO,9,2018-11-01,H,OKC,L,107,111,38,93,.409,11,41,.268,20,22,.909,11,51,26,7,3,17,26,41,96,.427,8,37,.216,21,29,.724,14,49,20,12,9,10,21
2019,CHO,10,2018-11-03,H,CLE,W,126,94,52,91,.571,10,30,.333,12,13,.923,12,50,29,3,7,15,17,35,81,.432,10,26,.385,14,15,.933,3,26,22,10,2,13,20
2019,CHO,11,2018-11-06,H,ATL,W,113,102,45,92,.489,13,31,.419,10,18,.556,8,43,27,9,4,21,16,41,85,.482,6,30,.200,14,18,.778,7,37,22,13,9,22,18
2019,CHO,12,2018-11-09,A,PHI,L,132,133,43,110,.391,16,40,.400,30,40,.750,14,49,25,10,5,4,33,45,94,.479,12,37,.324,31,41,.756,13,59,33,3,15,16,33
2019,CHO,13,2018-11-11,A,DET,W,113,103,43,85,.506,11,28,.393,16,18,.889,6,46,24,6,8,12,26,38,104,.365,12,44,.273,15,19,.789,22,51,21,5,4,10,18
2019,CHO,14,2018-11-13,A,CLE,L,89,113,33,95,.347,8,41,.195,15,19,.789,12,37,22,12,4,9,11,45,85,.529,13,24,.542,10,12,.833,14,60,23,5,3,19,20
2019,CHO,15,2018-11-17,H,PHI,L,119,122,42,99,.424,10,31,.323,25,27,.926,9,49,23,10,3,17,29,39,93,.419,11,35,.314,33,38,.868,9,53,23,9,6,19,24
2019,CHO,16,2018-11-19,H,BOS,W,117,112,43,89,.483,15,41,.366,16,22,.727,8,44,18,5,3,13,16,45,89,.506,9,32,.281,13,18,.722,8,41,31,9,6,12,22
2019,CHO,17,2018-11-21,H,IND,W,127,109,45,80,.563,18,29,.621,19,22,.864,6,36,30,7,3,12,15,41,84,.488,11,33,.333,16,17,.941,10,37,26,5,7,14,19
2019,CHO,18,2018-11-23,A,OKC,L,104,109,43,94,.457,6,31,.194,12,14,.857,11,46,24,8,5,13,21,41,93,.441,11,33,.333,16,24,.667,11,46,24,6,2,14,18
2019,CHO,19,2018-11-25,A,ATL,L,123,124,41,92,.446,18,45,.400,23,28,.821,10,42,30,8,4,10,15,50,94,.532,16,39,.410,8,11,.727,9,41,34,5,9,15,23
2019,CHO,20,2018-11-26,H,MIL,W,110,107,38,81,.469,13,29,.448,21,30,.700,5,44,21,9,5,11,22,37,90,.411,16,46,.348,17,21,.810,10,48,25,7,5,14,22
2019,CHO,21,2018-11-28,H,ATL,W,108,94,38,83,.458,4,20,.200,28,37,.757,5,44,20,15,5,14,21,32,93,.344,11,44,.250,19,22,.864,16,54,20,11,8,19,25
2019,CHO,22,2018-11-30,H,UTA,L,111,119,47,95,.495,9,28,.321,8,13,.615,7,38,19,8,3,8,17,44,81,.543,18,40,.450,13,18,.722,6,41,32,5,5,14,13
2019,CHO,23,2018-12-02,H,NOP,L,109,119,39,91,.429,10,36,.278,21,28,.750,11,41,25,9,6,11,19,44,86,.512,11,32,.344,20,24,.833,9,50,30,6,5,17,25
2019,CHO,24,2018-12-05,A,MIN,L,104,121,40,98,.408,12,33,.364,12,15,.800,13,40,27,7,1,10,15,48,89,.539,12,24,.500,13,20,.650,10,50,34,6,11,15,15
2019,CHO,25,2018-12-07,H,DEN,W,113,107,33,86,.384,13,35,.371,34,38,.895,13,48,20,8,9,9,20,39,101,.386,8,35,.229,21,26,.808,20,55,24,6,12,9,28
2019,CHO,26,2018-12-09,A,NYK,W,119,107,42,87,.483,12,34,.353,23,27,.852,6,42,19,11,4,12,17,44,93,.473,13,26,.500,6,7,.857,8,41,28,5,2,17,25
2019,CHO,27,2018-12-12,H,DET,W,108,107,35,85,.412,9,28,.321,29,37,.784,6,42,21,7,5,7,17,40,86,.465,13,34,.382,14,21,.667,10,49,23,4,10,14,26
2019,CHO,28,2018-12-14,H,NYK,L,124,126,48,102,.471,20,48,.417,8,10,.800,9,51,38,7,5,16,23,47,98,.480,12,34,.353,20,31,.645,9,46,27,11,8,10,16
2019,CHO,29,2018-12-15,H,LAL,L,100,128,39,92,.424,7,29,.241,15,18,.833,9,38,22,3,6,18,19,49,92,.533,14,34,.412,16,24,.667,10,52,34,12,6,15,20
2019,CHO,30,2018-12-19,H,CLE,W,110,99,47,92,.511,10,25,.400,6,9,.667,13,51,24,4,5,12,14,41,85,.482,10,23,.435,7,12,.583,4,35,24,8,6,7,18
2019,CHO,31,2018-12-21,H,DET,W,98,86,33,75,.440,12,24,.500,20,28,.714,11,43,19,7,5,16,23,32,82,.390,8,34,.235,14,22,.636,12,41,21,8,5,14,22
2019,CHO,32,2018-12-23,A,BOS,L,103,119,38,88,.432,8,32,.250,19,26,.731,9,37,24,9,5,9,17,43,86,.500,13,39,.333,20,25,.800,11,47,30,8,4,14,22
2019,CHO,33,2018-12-26,A,BRK,L,132,134,47,106,.443,15,31,.484,23,30,.767,12,53,26,8,3,13,20,51,104,.490,19,47,.404,13,18,.722,10,57,31,8,7,17,26
2019,CHO,34,2018-12-28,H,BRK,W,100,87,41,100,.410,11,33,.333,7,10,.700,12,49,19,4,8,8,22,33,83,.398,4,27,.148,17,20,.850,9,48,15,4,10,14,20
2019,CHO,35,2018-12-29,A,WAS,L,126,130,47,90,.522,13,31,.419,19,24,.792,10,41,22,9,4,16,29,48,93,.516,13,37,.351,21,24,.875,9,42,35,8,6,12,18
2019,CHO,36,2018-12-31,H,ORL,W,125,100,42,85,.494,11,24,.458,30,33,.909,6,46,29,8,1,8,16,38,92,.413,10,35,.286,14,19,.737,13,48,22,6,5,11,21
2019,CHO,37,2019-01-02,H,DAL,L,84,122,32,90,.356,6,32,.188,14,19,.737,12,46,23,4,3,14,20,44,95,.463,18,45,.400,16,18,.889,12,57,31,9,4,10,14
2019,CHO,38,2019-01-05,A,DEN,L,110,123,39,82,.476,11,29,.379,21,26,.808,12,47,22,7,4,17,18,47,102,.461,14,39,.359,15,20,.750,17,46,30,10,6,7,19
2019,CHO,39,2019-01-06,A,PHO,W,119,113,44,91,.484,7,25,.280,24,34,.706,14,46,22,9,1,15,21,43,83,.518,10,25,.400,17,19,.895,3,36,23,8,4,14,25
2019,CHO,40,2019-01-08,A,LAC,L,109,128,36,90,.400,12,33,.364,25,29,.862,10,43,20,5,5,11,20,48,93,.516,14,30,.467,18,21,.857,7,45,28,6,11,10,24
2019,CHO,41,2019-01-11,A,POR,L,96,127,36,90,.400,13,30,.433,11,16,.688,10,43,23,3,2,13,10,52,93,.559,15,40,.375,8,9,.889,7,47,31,10,16,9,20
2019,CHO,42,2019-01-12,A,SAC,L,97,104,36,88,.409,12,36,.333,13,22,.591,13,56,21,6,11,18,17,41,99,.414,14,37,.378,8,12,.667,12,49,27,8,5,11,21
2019,CHO,43,2019-01-14,A,SAS,W,108,93,43,92,.467,13,36,.361,9,11,.818,8,45,24,7,4,7,14,38,82,.463,7,20,.350,10,12,.833,3,36,21,4,6,12,15
2019,CHO,44,2019-01-17,H,SAC,W,114,95,39,87,.448,11,38,.289,25,29,.862,12,46,21,11,4,13,16,39,88,.443,11,33,.333,6,13,.462,11,42,28,7,3,17,22
2019,CHO,45,2019-01-19,H,PHO,W,135,115,48,88,.545,16,34,.471,23,27,.852,14,53,31,5,8,16,26,39,87,.448,11,33,.333,26,33,.788,7,26,21,7,7,7,26
2019,CHO,46,2019-01-20,A,IND,L,95,120,33,82,.402,12,35,.343,17,25,.680,7,44,20,5,6,16,14,47,100,.470,14,27,.519,12,12,1.000,12,51,34,10,7,8,18
2019,CHO,47,2019-01-23,A,MEM,W,118,107,41,77,.532,12,30,.400,24,31,.774,5,37,23,8,2,9,19,38,81,.469,9,31,.290,22,24,.917,6,38,25,8,3,10,25
2019,CHO,48,2019-01-25,A,MIL,L,99,108,36,90,.400,10,39,.256,17,25,.680,12,53,20,4,2,17,19,41,89,.461,6,31,.194,20,23,.870,6,46,17,9,6,11,18
2019,CHO,49,2019-01-28,H,NYK,W,101,92,39,94,.415,11,34,.324,12,16,.750,13,51,25,4,10,10,20,34,85,.400,7,23,.304,17,26,.654,8,46,19,6,6,8,15
2019,CHO,50,2019-01-30,A,BOS,L,94,126,39,89,.438,13,40,.325,3,7,.429,7,31,20,7,5,12,17,50,90,.556,12,29,.414,14,16,.875,12,53,34,10,7,10,14
2019,CHO,51,2019-02-01,H,MEM,W,100,92,32,73,.438,12,29,.414,24,28,.857,6,40,15,6,7,12,17,35,80,.438,9,29,.310,13,17,.765,9,40,23,8,3,11,22
2019,CHO,52,2019-02-02,H,CHI,W,125,118,43,82,.524,14,32,.438,25,29,.862,9,36,25,6,2,6,21,42,81,.519,9,24,.375,25,25,1.000,8,39,20,4,2,10,20
2019,CHO,53,2019-02-05,H,LAC,L,115,117,39,93,.419,15,42,.357,22,26,.846,11,44,19,8,9,5,19,42,87,.483,18,24,.750,15,17,.882,8,48,25,1,6,11,24
2019,CHO,54,2019-02-06,A,DAL,L,93,99,36,89,.404,9,37,.243,12,17,.706,8,47,17,9,9,14,17,38,94,.404,11,36,.306,12,17,.706,15,57,25,8,5,13,12
2019,CHO,55,2019-02-09,A,ATL,W,129,120,48,88,.545,19,42,.452,14,18,.778,10,37,30,12,7,13,17,46,86,.535,14,33,.424,14,19,.737,10,36,26,10,3,18,18
2019,CHO,56,2019-02-11,A,IND,L,90,99,29,90,.322,7,40,.175,25,33,.758,21,51,15,7,2,5,15,38,74,.514,8,25,.320,15,17,.882,5,39,25,3,3,12,22
2019,CHO,57,2019-02-14,A,ORL,L,89,127,33,94,.351,4,31,.129,19,26,.731,13,45,18,6,4,8,19,48,92,.522,17,39,.436,14,18,.778,8,50,32,6,6,7,15
2019,CHO,58,2019-02-22,H,WAS,W,123,110,46,96,.479,13,33,.394,18,22,.818,11,53,26,7,6,13,20,42,97,.433,10,39,.256,16,18,.889,11,43,24,6,6,13,20
2019,CHO,59,2019-02-23,H,BRK,L,115,117,39,86,.453,12,35,.343,25,30,.833,12,42,15,4,5,12,23,40,87,.460,17,43,.395,20,26,.769,11,42,23,5,6,12,26
2019,CHO,60,2019-02-25,H,GSW,L,110,121,40,91,.440,7,33,.212,23,26,.885,9,38,23,13,6,12,11,48,95,.505,14,41,.341,11,13,.846,13,49,35,9,8,15,18
2019,CHO,61,2019-02-27,H,HOU,L,113,118,39,83,.470,12,33,.364,23,27,.852,8,48,25,9,5,18,22,42,91,.462,13,39,.333,21,24,.875,7,37,23,11,3,10,22
2019,CHO,62,2019-03-01,A,BRK,W,123,112,50,94,.532,9,21,.429,14,17,.824,10,40,24,6,4,13,25,44,86,.512,10,32,.313,14,18,.778,7,37,27,2,5,15,19
2019,CHO,63,2019-03-03,H,POR,L,108,118,37,83,.446,14,33,.424,20,23,.870,4,35,25,7,5,12,21,43,96,.448,11,32,.344,21,23,.913,13,48,26,9,3,11,23
2019,CHO,64,2019-03-06,H,MIA,L,84,91,30,82,.366,14,36,.389,10,15,.667,10,40,22,7,4,19,19,38,90,.422,9,26,.346,6,11,.545,17,51,19,10,7,18,16
2019,CHO,65,2019-03-08,H,WAS,W,112,111,40,96,.417,14,41,.341,18,20,.900,18,52,24,7,8,12,18,40,86,.465,9,27,.333,22,26,.846,13,46,28,8,5,14,19
2019,CHO,66,2019-03-09,A,MIL,L,114,131,44,93,.473,15,39,.385,11,14,.786,6,35,25,4,2,12,24,44,90,.489,17,44,.386,26,30,.867,14,55,27,9,2,12,17
2019,CHO,67,2019-03-11,A,HOU,L,106,118,38,89,.427,16,41,.390,14,15,.933,7,39,23,4,4,11,20,38,91,.418,17,43,.395,25,27,.926,12,55,25,7,4,14,17
2019,CHO,68,2019-03-15,A,WAS,W,116,110,46,101,.455,14,31,.452,10,12,.833,15,46,18,11,7,12,17,41,84,.488,13,34,.382,15,19,.789,8,45,25,8,5,17,14
